index,url,product_name,predicted_family_name,predicted_family_code
244,https://ductuanco.vn/san-pham/ong-thep/ong-thep-han-xoan/ong-thep-han-xoan-dan-nuoc,Ong Thep Han Xoan Dan Nuoc,Numismatic Coin Collectibles,50000000
245,http://xn--bou03f.xn--czr694b/gonggongchangsuo.html,Gonggongchangsuo,Numismatic Coin Collectibles,60140000
246,https://www.mtviewhomes.com/plan/229224-5338/mountain-view-homes-grays-harbor/hoquiam/inspiration-gold-series/grand-noble-ing-605f/,,Numismatic Coin Collectibles,-1
247,https://drimee.fr/product-tag/sirocco/,,Numismatic Coin Collectibles,-1
248,https://papadoor.com/product/%EB%82%98%EC%9D%B8%EB%8F%84%EC%96%B4-263/14/category/1/display/3/,,Numismatic Coin Collectibles,-1
249,https://www.alize.com/cocktail-recipes-all/category/Bleu%20Passion,Bleu Passion, Seeds and bulbs and seedlings and cuttings,50000000
250,https://www.quarrysupply.com/products/parts/horizontal_impactor/liner/,,Numismatic Coin Collectibles,-1
251,https://inspirebracelet.com/shop/?per_page=12,,Numismatic Coin Collectibles,-1
252,https://nootie.com/products/anti-itch-medicated-spray-relieves-itching-scratching,Anti Itch Medicated Spray Relieves Itching Scratching, Personal Care Products,53131600
253,https://www.culti.pt/pt/cat/legumes/legumes-verdes/,,Numismatic Coin Collectibles,-1
254,https://www.xiecheng-electric.com/unshaped-refractory.htm,Unshaped Refractory, Laboratory and Measuring and Observing and Testing Equipment,41110000
255,https://middletonmixology.com/collections/case-quantity-deals,Case Quantity Deals,Numismatic Coin Collectibles,-1
256,https://www.barspro.ru/grafik-vyhoda-obnovlenij-po-dlya-bars-v-2016/,,Numismatic Coin Collectibles,-1
257,http://www.standardsheetmetal.com/solution/louvers/,,Numismatic Coin Collectibles,-1
258,https://danicakatie.com/policies/shipping-policy,Shipping Policy,Numismatic Coin Collectibles,-1
259,https://tecpox.com.br/categoria-produto/mes-650/,,Numismatic Coin Collectibles,-1
260,https://www.divinemonk.co.in/products.html,,Numismatic Coin Collectibles,-1
261,http://mnexports.in/bathroom-set.php,Bathroom Set, Building and Construction and Maintenance Services,52121500
262,https://a2dmotorsports.net/shop/ols/products/itp-blackwater-evolution-30x10x15,Itp Blackwater Evolution 30X10X15, Live animals,52161500
263,https://dreamyhubofwonders.com/privacy-policy.php,Privacy Policy,Numismatic Coin Collectibles,-1
264,http://synbotanix.com.cn/case_detail/150.html,Case_Detail,Numismatic Coin Collectibles,-1
265,https://a2dmotorsports.net/shop/ols/categories/clutchingdrivetrain,Clutchingdrivetrain, Hand tools,25170000
266,https://silberhazegenetics.com/shop/p/you-grow-girl-racerback-tank,You Grow Girl Racerback Tank, Fresh fruits,53100000
267,https://www.hobbstea.com/pages/refund-return-policies,Refund Return Policies,Numismatic Coin Collectibles,-1
268,https://cafeinacafe.com.br/produto-tag/festa/,,Numismatic Coin Collectibles,-1
269,https://lovingloops.com/index.php/product-category/uncategorized/?per_row=2&shop_view=grid&per_page=9,,Numismatic Coin Collectibles,-1
270,https://lovingloops.com/index.php/product-category/uncategorized/?per_page=36,,Numismatic Coin Collectibles,-1
271,https://www.medicinaldreams.com/products/delta-8-thc-vape-cart?variant=40240554606615,Delta 8 Thc Vape Cart, Laboratory and scientific equipment,27110000
272,http://synbotanix.com.cn/case_detail/160.html,Case_Detail,Numismatic Coin Collectibles,-1
273,https://soberu.by/kresla-dlya-aktovyh-i-zritelnyh-zalov-teatralnye-kresla/kreslo-dlya-aktovogo-zala-m3-2,Kreslo Dlya Aktovogo Zala M3 2, Personal Safety and Protection,25172500
274,https://lmskoreainc.com/product/detail.html?product_no=88,,Numismatic Coin Collectibles,-1
275,https://www.andeandawnalpacas.com/animals/alpacas/huacaya/breeding-stock/bred-females?view=thumb,Bred Females, Fertilizers and plant nutrients and herbicides,101015
276,https://alu-metallbau.de/referenzen/hannover-koehlerhof/,,Numismatic Coin Collectibles,-1
277,https://kuchniemeblex2.pl/nowoczesne-meble-kuchenne-na-wymiar-galeria/,,Numismatic Coin Collectibles,-1
278,https://konsmetal.com.pl/drzwi-akustyczne/,,Numismatic Coin Collectibles,-1
279,https://www.andeandawnalpacas.com/animals/alpacas/?view=detail,,Numismatic Coin Collectibles,-1
280,https://kozjemlijeko.com/online-trgovina/kozji-sir-meki/,,Numismatic Coin Collectibles,-1
281,https://goring-kerr.com/tag/metal-detector/page/2,Page, Office supplies,551015
282,http://www.marmorariafelcon.com.br/lareira-em-marmore-travertino,Lareira Em Marmore Travertino, Musical Instruments,50000000
283,https://www.epictech.com.hk/data/15.html,Data, Office supplies,-1
284,https://hwmdental.com/contact-us,,Numismatic Coin Collectibles,-1
285,https://geapower.cn/products-p4.html,Products P4, Food and Beverage Products,50000000
286,https://zack.eu/en/sale/,,Numismatic Coin Collectibles,-1
287,https://geapower.cn/products-p8.html,Products P8, Fertilizers and plant nutrients and herbicides,50000000
288,https://www.licht-atelier-kremer.de/dt_gallery/lichtzaun/,,Numismatic Coin Collectibles,-1
289,https://www.thecirculator.com/services/electricity-savings,Electricity Savings,Numismatic Coin Collectibles,-1
290,https://www.fabricloommachine.com/sale-24926788-terry-towel-rapier-loom-td737j-towel-making-rapier-loom-machine-with-electric-jacquard-loom.html,Sale 24926788 Terry Towel Rapier Loom Td737J Towel Making Rapier Loom Machine With Electric Jacquard Loom, Laboratory and Measuring and Observing and Testing Equipment,52150000
291,https://www.daphnekrinos.com/product/articulated-rectangular-necklace/,,Numismatic Coin Collectibles,-1
292,https://www.fabricloommachine.com/aboutus-more.html,Aboutus More,Numismatic Coin Collectibles,-1
293,http://taftoon.com/our-products/tandoori-ovens/shahi-taftoon,Shahi Taftoon, Toys and Games,41110000
294,https://www.oem-eftermontering.se/projekt-uppgradering-av-ljudsystem/,,Numismatic Coin Collectibles,-1
295,https://www.fabricloommachine.com/sale-26673549-alloy-steel-fabric-textile-machine-towel-tuck-in-device-jet-loom-usage.html,Sale 26673549 Alloy Steel Fabric Textile Machine Towel Tuck In Device Jet Loom Usage, Industrial Manufacturing and Processing Machinery and Accessories,41110000
296,https://www.hopefix.cz/en/products/self-fixing/din-980v8,Din 980V8, Computer Equipment and Accessories,43191600
297,https://mmquimica.com/categoria-producto/sin-categorizar/?per_page=24,,Numismatic Coin Collectibles,-1
298,https://swobodywear.com/de/63-sukienka-satin-azure.html,63 Sukienka Satin Azure, Jewelry,60121000
299,https://www.fabricloommachine.com/sale-16580340-weaving-machinery-contex-drive-wheel-for-textile-machinery-sulzer-g6100-g6200.html,Sale 16580340 Weaving Machinery Contex Drive Wheel For Textile Machinery Sulzer G6100 G6200, Tools and General Machinery,25170000
300,https://themissingpieceny.com/products/beaded-diamond-ring-1,Beaded Diamond Ring 1, Jewelry,60121000
301,https://www.hopefix.cz/en/products/hex/din-439-b,Din 439 B,Numismatic Coin Collectibles,601315
302,https://www.hopefix.cz/en/products/nyty-en/din-7337a,Din 7337A, Musical Instruments,60131500
303,https://www.fabricloommachine.com/supplier-3654370-water-jet-loom,Supplier 3654370 Water Jet Loom, Medical diagnostic imaging and nuclear medicine products,23270000
304,https://bymev.nl/product/liv/,,Numismatic Coin Collectibles,-1
305,https://bumblebeeacres.com/contact,,Numismatic Coin Collectibles,-1
306,https://wfzdrj.com/hifiman-arya-organic-review/,,Numismatic Coin Collectibles,-1
307,https://tinasdumplings.co.nz/collections/gluten-free-dumplings/products/beef-leek-gluten-free,Beef Leek Gluten Free, Food and Beverage Products,50000000
308,https://createc.de/index.php?index=1&lng=de&menuid=13,,Numismatic Coin Collectibles,-1
309,https://hardyshapes.com/collections/pro-boards/products/v-punk-grey-kinetic-pp-20-21,V Punk Grey Kinetic Pp 20 21, Personal safety and protection,60120000
310,https://www.kombikinderwagentest.com/category/babyschale-fur-kinderwagen/,,Numismatic Coin Collectibles,-1
311,https://meisterider.com/youth-saddles-c-26.html?osCsid=a1e4eedfdf777af8a2ecc4ae10f6d4e3,Youth Saddles C 26, Footwear,53100000
312,https://www.biscuiteriedestree.be/nl/product/biologische-boter-zandkoekjes/,,Numismatic Coin Collectibles,-1
313,https://curioshop.co.uk/Victoria-Station-Clock-LWR.htm,Victoria Station Clock Lwr, Timepieces,23241600
314,http://alloy-artifacts.org/cgi-bin/timeline.cgi?maxpri=2,Timeline, Books,551015
315,https://trophies.com.au/trophy/sports-activities/volleyball/,,Numismatic Coin Collectibles,-1
316,https://coolsensehvac.com/subzero-temperature-controllers/,,Numismatic Coin Collectibles,-1
317,https://jennaraecakes.com/collections/dazzle-dust-accessories,Dazzle Dust Accessories, Personal Care Products,53131600
318,https://exoticwoodsusa.com/order_Australian_burls.htm,Order_Australian_Burls, Sporting Goods,60140000
319,https://www.yoplait.ca/fr/produits/minigo/,,Numismatic Coin Collectibles,-1
320,https://omtrek.mx/en/productos/puertas-y-ventanas/linea-aluminio/eurovent-classic/puertas-batientes/s50-puerta-batiente-residencial-classic/,,Numismatic Coin Collectibles,-1
321,https://www.vandenberg-id.com/?product=gripper-gr-01,,Numismatic Coin Collectibles,-1
322,https://escootersgeorgia.ge/products/ninebot_f2_pro,Ninebot_F2_Pro, Computer Equipment and Accessories,43210000
323,https://ecoalternativas.com.mx/shop/tapas-biodegradables-100-compostables/opaco-tapas-biodegradables-100-compostables/tapa-plana-para-contenedores-mediano-y-grande-liquidos-calientes-16-a-32-oz/,,Numismatic Coin Collectibles,-1
324,https://www.arteck-design.fr/production/docks-de-marseille/,,Numismatic Coin Collectibles,-1
325,https://www.m-sunlux.de/lamellendach.menuid672.html,Lamellendach,Numismatic Coin Collectibles,60120000
326,https://www.millboard.no/terrasse/lasta-grip-coppered-oak,Lasta Grip Coppered Oak, Jewelry,52150000
327,https://en.carlson24.ru/turbo-zheltaya-s-podemnyim-mexanizmom.html,Turbo Zheltaya S Podemnyim Mexanizmom, Toys and Games,60140000
328,https://en.carlson24.ru/kopiya-lamba-next-zheltaya.html,Kopiya Lamba Next Zheltaya, Seeds and bulbs and seedlings and cuttings,50000000
329,https://en.carlson24.ru/ralli-art,Ralli Art, Jewelry and Watches,-1
330,https://www.estofadosjulius.com.br/a-empresa/,,Numismatic Coin Collectibles,-1
331,https://www.m-sunlux.de/datenschutz.html,Datenschutz, Books,60120000
332,https://videcshop.com/products/videc-kw-70j,Videc Kw 70J, Musical Instruments,52161500
333,https://www.heilemann.de/impressum/,,Numismatic Coin Collectibles,-1
334,https://kandrikandles.com/shop/ols/products?page=47,,Numismatic Coin Collectibles,-1
335,https://en.carlson24.ru/96,,Numismatic Coin Collectibles,-1
336,https://silverhubjewelry.com/collections/pyrite-jewelry,Pyrite Jewelry, Jewelry,60121000
337,https://ponciano.com/D/product/puertas-automaticas/,,Numismatic Coin Collectibles,-1
338,https://ibercacao.es/ing/quality-safety-ibercacao.html,Quality Safety Ibercacao, Personal Safety and Protection,-1
339,https://hooditalia.com/products/studio-scrivania-in-legno-e-resina,Studio Scrivania In Legno E Resina, Laboratory and Measuring and Observing and Testing Equipment,60120000
340,https://perolaluxury.com/product-category/uncategorized/,,Numismatic Coin Collectibles,-1
341,https://fatcatceramicbisque.com/fat-cats-handpainted-finished-pieces/,,Numismatic Coin Collectibles,-1
342,https://happy-plantes.com/comment-sucrer-naturellement-infusion,Comment Sucrer Naturellement Infusion, Laboratory and Measuring and Observing and Testing Equipment,53131600
343,https://www.connectadock.com/dock/1000Series/c1000Series/connectADock1000Series.htm,Connectadock1000Series, Computer Equipment and Accessories,43211500
344,https://trescalini.fr/en/escaliers-droits/skystep/,,Numismatic Coin Collectibles,-1
345,https://www.knplitho.co.uk/category/business/page/2/,,Numismatic Coin Collectibles,-1
346,https://sweetrawlife.com/products/white-chocolate-caramel-cheesecake,White Chocolate Caramel Cheesecake, Food and Beverage Products,50000000
347,https://www.bamberger-staudengarten.de/tag/schattenglanz/,,Numismatic Coin Collectibles,-1
348,https://powermodule.ru/produkciya-infineon-chast-2/,,Numismatic Coin Collectibles,-1
349,https://www.gaiatecsistemas.com.br/sessao-servicos/medi%C3%A7%C3%A3o-de-vaz%C3%A3o-temperatura-%26-energia-btumeter,MediçãO De VazãO Temperatura & Energia Btumeter, Laboratory and Measuring and Observing and Testing Equipment,41110000
350,https://purles.com.ua/programa-loyalnosti/,,Numismatic Coin Collectibles,-1
351,https://medivi.rs/nasa-prodajna-mesta/,,Numismatic Coin Collectibles,-1
352,http://www.crstpharma.com/crsdetailpro.php?id=26,Crsdetailpro, Musical Instruments,41110000
353,https://iksirmedya.com.tr/ghongzheng-tr/starfire-solvent-yazicilar/ghongzheng-320cm-yazicilar/gzc-3202sg-tr,Gzc 3202Sg Tr, Toys and Games,43210000
354,https://haegangdome.com/front/php/b/board_list.php?board_no=6,Board_List, Computer Equipment and Accessories,-1
355,https://www.winecellarsbycoastal.com/metal-kit-wine-racks.aspx,Metal Kit Wine Racks, Furniture,561015
356,https://www.studioefekt.net/spinki-do-wlosow.html/2/full,Full, Beverages,52150000
357,https://coolala.de/en/shop/87-871-cosmetic-tech-dress-aloe-vera-vitamin-e-beauty-dress.html,87 871 Cosmetic Tech Dress Aloe Vera Vitamin E Beauty Dress, Personal Care Products,53131600
358,https://valencysport.com/tproduct/1-109443263861-longsliv-deep-blue,1 109443263861 Longsliv Deep Blue, Jewelry,53131600
359,https://www.popako.sk/nevzdavajte-sa-chudnutia/,,Numismatic Coin Collectibles,-1
360,https://www.storyhorse.com.au/botanical/poppies-by-johann-walther-1600s-woodblock-print-small/,,Numismatic Coin Collectibles,-1
361,https://bumblebeeacres.com/shop/collection/lord-of-the-rings,Lord Of The Rings, Jewelry,60121000
362,https://cimentonacoes.com.br/produto-elemento-vazado-cobogo-06-16-furos-com-borda,Produto Elemento Vazado Cobogo 06 16 Furos Com Borda, Musical Instruments,50000000
363,https://sutuanmachine.com/a_comprehensive_guide_to_setting_up_an_eps_production_line_and_the_benefits_of_using_eps_pre_expanders.html,A_Comprehensive_Guide_To_Setting_Up_An_Eps_Production_Line_And_The_Benefits_Of_Using_Eps_Pre_Expanders,Numismatic Coin Collectibles,551015
364,https://www.teva.es/en/references/sultanate-of-oman-cva-250/,,Numismatic Coin Collectibles,-1
365,https://www.okamurashokuhin.co.jp/sustainability/basic/policy/,,Numismatic Coin Collectibles,-1
366,https://bluelabelnaturals.com/lab-tests/frisco-cbd-e-liquid/,,Numismatic Coin Collectibles,-1
367,https://infinitytooling.com/same-core-2v-rail-fixed-standard-dies_p37.html,Same Core 2V Rail Fixed Standard Dies_P37, Medical diagnostic imaging and nuclear medicine products,23241600
368,https://www.shop.aquator.ro/produse/aquator?t=all&p=1,Aquator, Toys and Games,41110000
369,https://chefgear.dk/products/kokkekniv-such8,Kokkekniv Such8, Laboratory and Measuring and Observing and Testing Equipment,60120000
370,https://katy-calmon.com/3-vetements?order=product.name.asc,3 Vetements,Numismatic Coin Collectibles,-1
371,https://www.sunnyman.club/shop/Crafts_vnx4766c.html,Crafts_Vnx4766C, Toys and Games,60140000
372,https://www.sagesoutdoors.com/30-caliber-plain-base-aluminum-gas-checks/,,Numismatic Coin Collectibles,-1
373,https://www.doerpwicht.com/produkt/schluesselkette-schluesselanhaenger-olivenleder-lang/,,Numismatic Coin Collectibles,-1
374,https://www.epicroseskintique.com/product-page/adorn-conditioning-hair-treatment-is-your-new-secret-weapon-for-soft-smooth-hai,Adorn Conditioning Hair Treatment Is Your New Secret Weapon For Soft Smooth Hai, Personal Care Products,53131600
375,https://hannashop.ir/cat/pantyhose/page/6/,,Numismatic Coin Collectibles,-1
376,https://www.flowstate.nz/products/reishi-capsules?variant=42614675538073,Reishi Capsules, Food and Beverage Products,11000000
377,https://www.sunnyman.club/shop/Greeting-Cards-Party-Supply_vnx493b9.html,Greeting Cards Party Supply_Vnx493B9,Numismatic Coin Collectibles,60121000
378,https://www.fattoriwines.com/novita/?page=5,,Numismatic Coin Collectibles,-1
379,https://weingut-schaefer-zimmermann.myshopify.com/collections/terra-luna-weine/products/kopie-von-016-2016er-terra-luna-fruhburgunder-trocken-dark-oke-barrique-limitiert,Kopie Von 016 2016Er Terra Luna Fruhburgunder Trocken Dark Oke Barrique Limitiert, Laboratory and Measuring and Observing and Testing Equipment,41110000
380,https://russian.rhblowers.com/index.html,,Numismatic Coin Collectibles,-1
381,https://vcamper.vn/sample-page/,,Numismatic Coin Collectibles,-1
382,https://www.dlk.de/produkte/,,Numismatic Coin Collectibles,-1
383,https://www.fattoriwines.com/i-nostri-vini/i-rossi/col-de-la-bastia-1/,,Numismatic Coin Collectibles,-1
384,https://www.atlantagranitecreations.com/granite-creations-sinks-selection/p/elegant-series-sink-efs3620,Elegant Series Sink Efs3620, Building and Construction and Maintenance Services,41110000
385,https://labottegadelgattomao.com/collections/anelli-in-argento-925-senza-incisioni,Anelli In Argento 925 Senza Incisioni, Jewelry and Watches,52150000
386,https://enjektoral.com/medikal-enjektor/52/2ml-enjektor-2000-adet-27g-gri-igne-,2Ml Enjektor 2000 Adet 27G Gri Igne , Musical Instruments,52150000
387,https://www.originalcaferacer.com/product/land-rover-defender-led-60w-7-x-1-driving-spot-light-chrome/,,Numismatic Coin Collectibles,-1
388,https://www.saltpaperco.com/14-sirena/#itemId=60e54e8158cea84e7601ad0c,,Numismatic Coin Collectibles,-1
389,https://hofstragroup.com/product/l-3-pulse-sciences-x-ray-tube-conversion-kit-for-fexitron-730/,,Numismatic Coin Collectibles,-1
390,https://kore.co.uk/custom-tof-ms/custom-electrostatic-optics/,,Numismatic Coin Collectibles,-1
391,https://gode.fr/19-pompe-a-graisse,19 Pompe A Graisse, Toys and Games,50000000
392,https://www.guckkasten21.com/producto/porta-celular-brillo-dorado-tirante-regulable/,,Numismatic Coin Collectibles,-1
393,https://nicksdiecastcorner.lu/produkt-kategorie/automarken/chrysler/,,Numismatic Coin Collectibles,-1
394,https://www.heilemann.de/portfolio-item/schokoladen-sticks/,,Numismatic Coin Collectibles,-1
395,https://papyruspop.com/collections/custom-design/products/poster-tira-fotomaton-gigante,Poster Tira Fotomaton Gigante, Books,60120000
396,https://aaghuscom.wpcomstaging.com/medical-devices/,,Numismatic Coin Collectibles,-1
397,https://an-prototype.com/the-ultimate-guide-to-cnc-machining-aluminum/,,Numismatic Coin Collectibles,-1
398,https://kamini-beofabrilor.com/asortiman/page/2/,,Numismatic Coin Collectibles,-1
399,https://fontanna-ogrodowa.pl/produkt/fontanna-ogrodowa-kula/,,Numismatic Coin Collectibles,-1
400,https://www.associatedprintingco.com/companyinfo/equipment.html,Equipment, Building and Construction and Maintenance Services,27110000
401,https://www.pave-sports.com/products/mens-custom-summer-ls-jersey,Mens Custom Summer Ls Jersey, Clothing,53100000
402,https://www.daemonemporium.com/shop/product/love-sick,Love Sick, Fertilizers and plant nutrients and herbicides,53131600
403,https://www.deliciousbuds.com.au/chocolate-bouquets-delivered/baby-childrens-gifts-delivered/,,Numismatic Coin Collectibles,-1
404,http://www.15901066766.com/bushings,Bushings, Building and Construction and Maintenance Services,41110000
405,http://www.controlcableparts.com/clutch-cable.htm,Clutch Cable, Industrial Manufacturing and Processing Machinery and Accessories,25170000
406,https://www.jamesbrenner.com/green-light-project-edison-high-school-minneapolis-mn,Green Light Project Edison High School Minneapolis Mn, Lighting Fixtures and Accessories,39101600
407,http://www.thepianostool.co.uk/tozer-piano-stools.html,Tozer Piano Stools, Musical Instruments,56101500
408,https://dryundies.com/collections/leak-free-kit/products/3-pack-jenny-peddon-period-panties,3 Pack Jenny Peddon Period Panties, Clothing,53100000
409,https://adfire.pt/es/producto/inserts-es/vista-100/,,Numismatic Coin Collectibles,-1
410,https://zo-on.is/collections/fleece-sweaters-women,Fleece Sweaters Women, Clothing,53100000
411,https://www.biohorizonscamlog.com/en/services/media-center/cad-libraries?tx_avcamlog_downloadoverview%5B%40widget_0%5D%5BcurrentPage%5D=2&cHash=f4642fe791104ac7658194bba6a57c67,Cad Libraries, Books,551015
412,https://www.deliciousbuds.com.au/chocolate-bouquets/sweet-embrace-affection-set/,,Numismatic Coin Collectibles,-1
413,https://loudlink.eu/webshop/index.php?main_page=more_news&news_id=46&zenid=uvauerco9pr9cf4sge1mkb8rf3,,Numismatic Coin Collectibles,-1
414,https://chefgear.dk/pages/kontakt-os,Kontakt Os,Numismatic Coin Collectibles,60120000
415,https://www.jo-bag.cz/vsechny-produkty/,,Numismatic Coin Collectibles,-1
416,https://www.kafens.com/shop/kalak-1b-kalak-1lb-39?category=14,Kalak 1B Kalak 1Lb 39, Toys and Games,60120000
417,https://sala.co.nz/collections/hand-knits/products/hand-towel-cloths-12,Hand Towel Cloths 12, Personal Care Products,11160000
418,https://akmetdokum.com/urun/busakleler-1920/,,Numismatic Coin Collectibles,-1
419,https://machi-sale.com/categoria-producto/venta/elevacion/page/3/,,Numismatic Coin Collectibles,-1
420,https://ojacraft.com/company/stockist.html,Stockist, Personal Safety and Protection,27110000
421,https://annabelfaraday.com/printedceramics/hoppers/,,Numismatic Coin Collectibles,-1
422,https://rckeramzit.ru/product/keramzit/?display=table,,Numismatic Coin Collectibles,-1
423,https://qandnflavors.pk/products/q-n-flavors-ice-cream-soda-mango-squash-jam-e-sehat-770ml,Q N Flavors Ice Cream Soda Mango Squash Jam E Sehat 770Ml, Food and Beverage Products,50000000
424,https://elseroennekeramik.dk/vare/porcelaenskrus-3/,,Numismatic Coin Collectibles,-1
425,https://www.k2argentina.com/producto_detalle/149//rollers_k2_raider_combo/290.html,Rollers_K2_Raider_Combo, Personal safety and protection,46180000
426,https://www.ommegang.com/beers/year-round/,,Numismatic Coin Collectibles,-1
427,https://myzenfox.com/collections/sustainable-clothing/products/fox-dance-unisex-tshirt,Fox Dance Unisex Tshirt, Clothing,60131500
428,https://www.vinodeiberia.com/6-pack-de-regalo-exclusivo?order=product.position.asc,6 Pack De Regalo Exclusivo, Musical Instruments and Games and Toys and Arts and Crafts and Educational Equipment and Materials and Accessories and Supplies,53131600
429,https://www.woodentant.com/dhakai-jamdani-saree?product_id=420,Dhakai Jamdani Saree, Clothing,50000000
430,https://chemtechvalves.com/index.htm,,Numismatic Coin Collectibles,-1
431,https://minnapalmqvist.shop/collections/october-2021-drop/products/%D8%AA%D8%AD%D8%AA-%D9%81%D8%B4%D8%A7%D8%B1-tights-mocca,تحت فشار Tights Mocca, Clothing,53100000
432,https://amauchi-industry.com/robocon-1/,,Numismatic Coin Collectibles,-1
433,https://thelogshopsheffield.com/product-category/accessories/specialist-cooking-fuels/?orderby=price,,Numismatic Coin Collectibles,-1
434,https://cozybreezy.com/the-secret-weapon-to-defeat-all-weight-loss-methods-and-quickly-rebuild-your-figure-and-confidence/,,Numismatic Coin Collectibles,-1
435,https://sapinuae.ae/ar/packaging-solutions/?tab=plastic-pails,,Numismatic Coin Collectibles,-1
436,https://adwatec.com/privacy-statement/,,Numismatic Coin Collectibles,-1
437,https://suministroslacazuela.com/categoria-producto/equipos-comerciales/vitrinas-exhibicion/bano-de-maria/,,Numismatic Coin Collectibles,-1
438,https://purepowersport.nl/default.asp?pageid=21&artdetail=128071,Default, Computer Equipment and Accessories,43230000
439,https://rosuraie.com/products/copy-74,Copy 74, Office supplies,551015
440,https://suministroslacazuela.com/categoria-producto/servicio-de-mesa/vajilla/cazuelas/,,Numismatic Coin Collectibles,-1
441,https://aries-shirts.pl/produkt/bluza-oversize-jasne-ecru/,,Numismatic Coin Collectibles,-1
442,https://emeraldfaerie.com/portfolio_categories/projects/,,Numismatic Coin Collectibles,-1
443,https://happy-plantes.com/categorie-produit/ephemere/nos-melanges/tisanes-de-saison,Tisanes De Saison,Numismatic Coin Collectibles,50000000
444,https://www.touchwood888.pl/en/shop/boards-and-treys/,,Numismatic Coin Collectibles,-1
445,https://beyours-theme-beauty.myshopify.com/collections/gifts-sets/products/discovery-kit,Discovery Kit, Laboratory and Measuring and Observing and Testing Equipment,41110000
446,https://hydroflask.ph/34-trail-series,34 Trail Series,Numismatic Coin Collectibles,-1
447,https://www.rievo.it/contatti/,,Numismatic Coin Collectibles,-1
448,https://www.christinafragista.com/product/lefkoussa-pink-orange/,,Numismatic Coin Collectibles,-1
449,https://thewireroom.co.uk/collections/new-in?page=2,New In,Numismatic Coin Collectibles,-1
450,https://brownstownnapa.com/product/brownstown-napa-valley-100-gift-card/,,Numismatic Coin Collectibles,-1
451,https://nexilux.com/f/pro-keyboard-keyboard-and-rgb-mouse-combo-nsx1ps4pc?blogcategory=Android,Pro Keyboard Keyboard And Rgb Mouse Combo Nsx1Ps4Pc, Computer Equipment and Accessories,43210000
452,https://maslopress-katusha.ru/katalog/1003-zapasnyie-chasti/?PAGESIZE=3,,Numismatic Coin Collectibles,-1
453,https://genovesa.com.ar/productos/box-paris/,,Numismatic Coin Collectibles,-1
454,https://www.belfastsalt.co.uk/grit-bins-salt-boxes/grit-bin-salt-box-200kg-grit-storage-box-titan,Grit Bin Salt Box 200Kg Grit Storage Box Titan, Laboratory and Measuring and Observing and Testing Equipment,41112000
455,https://www.giacomofierro.it/products/low-cost-precast-house-partition-wall-prefabricated-insulated-roof/,,Numismatic Coin Collectibles,-1
456,https://imprentaonline-naturaprint.com/tarjetas-kraft-redondas,Tarjetas Kraft Redondas, Fertilizers and plant nutrients and herbicides,50000000
457,https://www.sagesoutdoors.com/gas-checks/plain-base-gas-checks/,,Numismatic Coin Collectibles,-1
458,https://www.debakbox.nl/product/koekjesmix/,,Numismatic Coin Collectibles,-1
459,https://nexilux.com/f/playstation-4-wired-controller?blogcategory=Playstation+4,Playstation 4 Wired Controller, Computer Equipment and Accessories,52161500
460,http://www.rossimacchine.it/it/,,Numismatic Coin Collectibles,-1
461,https://dpsceilings.com/produkty/scianki-napinane/,,Numismatic Coin Collectibles,-1
462,https://www.herbatint.lt/parduotuve/page/4/,,Numismatic Coin Collectibles,-1
463,https://www.weco-aufzugteile.de/en/tag/weco/,,Numismatic Coin Collectibles,-1
464,https://thivha.com/collections/inverters?page=2,Inverters, Electrical Systems and Lighting and Components and Accessories and Supplies,41100000
465,https://labottegadelgattomao.com/products/g-9283-quadretto-anello-argento-925-incisione-personalizzabile,G 9283 Quadretto Anello Argento 925 Incisione Personalizzabile, Jewelry and Watches,52150000
466,http://www.raffainisystems.it/brochures-trasporto-pneumatico/multicutters/,,Numismatic Coin Collectibles,-1
467,https://luxvector.com/category/avtonovini/,,Numismatic Coin Collectibles,-1
468,https://soberu.by/kresla-dlya-aktovyh-i-zritelnyh-zalov-teatralnye-kresla/?sort=p.sort_order&order=ASC&limit=75,,Numismatic Coin Collectibles,-1
469,https://horsentale.com/horse-wound-care/,,Numismatic Coin Collectibles,-1
470,https://www.weco-aufzugteile.de/en/weco-products/,,Numismatic Coin Collectibles,-1
471,https://grayshockey.com.au/collections/hockey-sticks/products/gr-5000-ultrabow,Gr 5000 Ultrabow, Toys and Games,27110000
472,https://delfin.one/separatori/,,Numismatic Coin Collectibles,-1
473,https://www.jo-bag.cz/psanicka/?collection=i-pro-muze-uni,,Numismatic Coin Collectibles,-1
474,https://www.dutchhausfurniture.com/elm-wood-stain-options/,,Numismatic Coin Collectibles,-1
475,"https://kmnv.be/producten/kantoorkasten/draaideurkasten/by,mf_name?manage=0","By,Mf_Name", Computer Equipment and Accessories,-1
476,https://sofiedesign.ee/ehetekarp/ehetekarp,Ehetekarp, Musical Instruments,60120000
477,https://trufoods.biz/trubrands/zesta-jams-honey-peanut-butter/jams/fruit-jams/mango-jam/,,Numismatic Coin Collectibles,-1
478,https://www.originalcaferacer.com/product/ducati-hypermotard-950-rve-2022-termignoni-exhaust-rizoma-reservoirs-1-owner/,,Numismatic Coin Collectibles,-1
479,https://vingcard.group/nxp-mifare-ultralight.html,Nxp Mifare Ultralight, Lighting Fixtures and Accessories,25170000
480,https://rollclean.com.au/collections/all-products/products/boost-balm,Boost Balm, Personal Care Products,53131600
